ts,symbol,interval,open,high,low,close,volume,source
2026-02-16 07:24:00+00:00,BTC-USD,1m,68571.4,68609.01,68571.39,68600.4,6.05346,binance
2026-02-16 07:25:00+00:00,BTC-USD,1m,68600.4,68672.59,68600.4,68672.58,7.04285,binance
2026-02-16 07:26:00+00:00,BTC-USD,1m,68672.59,68672.59,68651.23,68651.23,2.84396,binance
2026-02-16 07:27:00+00:00,BTC-USD,1m,68651.23,68651.23,68626.25,68626.25,1.15094,binance
2026-02-16 07:28:00+00:00,BTC-USD,1m,68626.25,68626.26,68616.0,68616.0,0.72647,binance
2026-02-16 07:29:00+00:00,BTC-USD,1m,68616.0,68616.01,68570.02,68575.14,4.46758,binance
2026-02-16 07:30:00+00:00,BTC-USD,1m,68575.14,68575.14,68517.12,68517.12,7.53062,binance
2026-02-16 07:31:00+00:00,BTC-USD,1m,68517.13,68550.9,68517.12,68542.49,4.08135,binance
2026-02-16 07:32:00+00:00,BTC-USD,1m,68542.5,68587.58,68541.44,68582.53,5.14938,binance
2026-02-16 07:33:00+00:00,BTC-USD,1m,68582.54,68602.0,68580.21,68591.74,3.73001,binance
2026-02-16 07:34:00+00:00,BTC-USD,1m,68591.75,68601.0,68584.83,68595.32,11.07307,binance
2026-02-16 07:35:00+00:00,BTC-USD,1m,68595.32,68636.7,68586.91,68636.69,7.18355,binance
2026-02-16 07:36:00+00:00,BTC-USD,1m,68636.7,68646.0,68636.69,68645.99,2.72225,binance
2026-02-16 07:37:00+00:00,BTC-USD,1m,68646.0,68646.0,68630.9,68630.9,3.1343,binance
2026-02-16 07:38:00+00:00,BTC-USD,1m,68630.91,68639.87,68630.9,68636.22,3.2532,binance
2026-02-16 07:39:00+00:00,BTC-USD,1m,68636.23,68636.23,68490.0,68490.01,11.3942,binance
2026-02-16 07:40:00+00:00,BTC-USD,1m,68490.01,68502.01,68446.0,68472.49,8.67647,binance
2026-02-16 07:41:00+00:00,BTC-USD,1m,68472.49,68472.49,68440.79,68458.78,5.75729,binance
2026-02-16 07:42:00+00:00,BTC-USD,1m,68458.79,68464.0,68458.78,68463.99,3.04652,binance
2026-02-16 07:43:00+00:00,BTC-USD,1m,68464.0,68497.96,68463.99,68493.95,7.10946,binance
2026-02-16 07:44:00+00:00,BTC-USD,1m,68493.95,68499.12,68493.15,68499.12,4.30035,binance
2026-02-16 07:45:00+00:00,BTC-USD,1m,68499.12,68532.25,68499.11,68532.01,7.6667,binance
2026-02-16 07:46:00+00:00,BTC-USD,1m,68532.01,68546.0,68518.89,68518.89,10.7938,binance
2026-02-16 07:47:00+00:00,BTC-USD,1m,68518.9,68543.72,68518.78,68543.71,8.49734,binance
2026-02-16 07:48:00+00:00,BTC-USD,1m,68543.71,68544.72,68527.54,68544.71,6.11812,binance
2026-02-16 07:49:00+00:00,BTC-USD,1m,68544.71,68591.93,68544.71,68581.62,9.05489,binance
2026-02-16 07:50:00+00:00,BTC-USD,1m,68581.62,68590.13,68553.88,68553.89,3.12559,binance
2026-02-16 07:51:00+00:00,BTC-USD,1m,68553.89,68601.23,68553.88,68593.78,5.2537,binance
2026-02-16 07:52:00+00:00,BTC-USD,1m,68593.78,68611.22,68590.48,68596.12,6.08867,binance
2026-02-16 07:53:00+00:00,BTC-USD,1m,68596.13,68596.13,68553.48,68553.48,5.70242,binance
2026-02-16 07:54:00+00:00,BTC-USD,1m,68553.49,68560.6,68549.19,68558.8,2.07302,binance
2026-02-16 07:55:00+00:00,BTC-USD,1m,68558.81,68558.81,68540.32,68554.3,4.27465,binance
2026-02-16 07:56:00+00:00,BTC-USD,1m,68554.31,68560.6,68541.08,68545.89,11.74157,binance
2026-02-16 07:57:00+00:00,BTC-USD,1m,68545.89,68552.54,68542.57,68552.54,3.16973,binance
2026-02-16 07:58:00+00:00,BTC-USD,1m,68552.54,68583.28,68552.53,68583.27,2.78642,binance
2026-02-16 07:59:00+00:00,BTC-USD,1m,68583.28,68589.11,68583.27,68587.9,2.84021,binance
2026-02-16 08:00:00+00:00,BTC-USD,1m,68587.89,68600.0,68583.27,68583.28,7.68955,binance
2026-02-16 08:01:00+00:00,BTC-USD,1m,68583.28,68621.01,68583.27,68606.07,3.12712,binance
2026-02-16 08:02:00+00:00,BTC-USD,1m,68606.06,68609.1,68587.8,68609.09,3.7401,binance
2026-02-16 08:03:00+00:00,BTC-USD,1m,68609.09,68630.9,68579.55,68630.9,7.04557,binance
2026-02-16 08:04:00+00:00,BTC-USD,1m,68630.89,68637.13,68622.32,68631.97,2.02177,binance
2026-02-16 08:05:00+00:00,BTC-USD,1m,68631.97,68669.77,68631.96,68647.86,10.51316,binance
2026-02-16 08:06:00+00:00,BTC-USD,1m,68647.87,68662.96,68637.43,68662.96,1.8632,binance
2026-02-16 08:07:00+00:00,BTC-USD,1m,68662.96,68663.36,68648.53,68648.53,3.68304,binance
2026-02-16 08:08:00+00:00,BTC-USD,1m,68648.53,68648.54,68630.8,68630.81,2.73261,binance
2026-02-16 08:09:00+00:00,BTC-USD,1m,68630.81,68650.0,68630.8,68639.47,4.81429,binance
2026-02-16 08:10:00+00:00,BTC-USD,1m,68639.47,68646.65,68639.46,68646.64,2.04517,binance
2026-02-16 08:11:00+00:00,BTC-USD,1m,68646.65,68646.65,68600.87,68621.49,5.70197,binance
2026-02-16 08:12:00+00:00,BTC-USD,1m,68621.49,68621.49,68591.0,68596.22,3.17851,binance
2026-02-16 08:13:00+00:00,BTC-USD,1m,68596.23,68596.23,68558.0,68558.0,2.09116,binance
2026-02-16 08:14:00+00:00,BTC-USD,1m,68558.01,68569.51,68548.19,68549.91,3.12937,binance
2026-02-16 08:15:00+00:00,BTC-USD,1m,68549.9,68569.04,68542.63,68569.03,2.60517,binance
2026-02-16 08:16:00+00:00,BTC-USD,1m,68569.03,68589.85,68569.03,68589.84,1.63623,binance
2026-02-16 08:17:00+00:00,BTC-USD,1m,68589.85,68600.83,68586.93,68586.94,4.97403,binance
2026-02-16 08:18:00+00:00,BTC-USD,1m,68586.94,68638.92,68586.94,68638.92,6.9077,binance
2026-02-16 08:19:00+00:00,BTC-USD,1m,68638.92,68667.49,68638.91,68667.48,3.2252,binance
2026-02-16 08:20:00+00:00,BTC-USD,1m,68667.49,68691.29,68667.48,68691.29,17.13468,binance
2026-02-16 08:21:00+00:00,BTC-USD,1m,68691.29,68734.0,68691.28,68730.62,7.74142,binance
2026-02-16 08:22:00+00:00,BTC-USD,1m,68730.61,68730.61,68698.96,68711.65,6.64086,binance
2026-02-16 08:23:00+00:00,BTC-USD,1m,68711.65,68719.04,68704.01,68714.01,6.94884,binance
2026-02-16 08:24:00+00:00,BTC-USD,1m,68714.01,68723.34,68714.0,68723.33,2.60335,binance
2026-02-16 08:25:00+00:00,BTC-USD,1m,68723.33,68741.0,68708.49,68740.14,7.11133,binance
2026-02-16 08:26:00+00:00,BTC-USD,1m,68740.13,68746.76,68725.93,68743.71,6.29579,binance
2026-02-16 08:27:00+00:00,BTC-USD,1m,68743.71,68743.71,68733.9,68739.83,4.61253,binance
2026-02-16 08:28:00+00:00,BTC-USD,1m,68739.82,68739.83,68733.65,68733.65,2.31486,binance
2026-02-16 08:29:00+00:00,BTC-USD,1m,68733.66,68738.58,68716.46,68735.38,4.05907,binance
2026-02-16 08:30:00+00:00,BTC-USD,1m,68735.38,68750.0,68714.63,68750.0,5.92631,binance
2026-02-16 08:31:00+00:00,BTC-USD,1m,68750.0,68750.0,68691.47,68691.47,3.14302,binance
2026-02-16 08:32:00+00:00,BTC-USD,1m,68691.47,68718.95,68683.78,68683.79,3.99234,binance
2026-02-16 08:33:00+00:00,BTC-USD,1m,68683.79,68701.0,68663.45,68700.99,4.76038,binance
2026-02-16 08:34:00+00:00,BTC-USD,1m,68701.0,68730.63,68686.45,68730.62,3.69774,binance
2026-02-16 08:35:00+00:00,BTC-USD,1m,68730.62,68730.62,68633.89,68647.62,10.76316,binance
2026-02-16 08:36:00+00:00,BTC-USD,1m,68647.63,68676.63,68647.63,68675.69,1.97759,binance
2026-02-16 08:37:00+00:00,BTC-USD,1m,68675.7,68718.88,68675.69,68718.88,3.46634,binance
2026-02-16 08:38:00+00:00,BTC-USD,1m,68718.87,68760.0,68718.87,68757.33,7.80208,binance
2026-02-16 08:39:00+00:00,BTC-USD,1m,68757.33,68757.34,68734.47,68736.03,6.52029,binance
2026-02-16 08:40:00+00:00,BTC-USD,1m,68736.02,68744.6,68725.97,68736.29,2.60323,binance
2026-02-16 08:41:00+00:00,BTC-USD,1m,68736.3,68753.1,68710.51,68733.9,5.18411,binance
2026-02-16 08:42:00+00:00,BTC-USD,1m,68733.91,68748.0,68719.47,68719.48,5.32627,binance
2026-02-16 08:43:00+00:00,BTC-USD,1m,68719.47,68741.25,68719.47,68741.24,2.0005,binance
2026-02-16 08:44:00+00:00,BTC-USD,1m,68741.25,68770.0,68741.24,68766.18,2.74366,binance
2026-02-16 08:45:00+00:00,BTC-USD,1m,68766.18,68770.0,68755.16,68769.99,1.81328,binance
2026-02-16 08:46:00+00:00,BTC-USD,1m,68770.0,68777.09,68726.92,68742.25,9.3974,binance
2026-02-16 08:47:00+00:00,BTC-USD,1m,68742.25,68756.7,68742.24,68756.69,3.23185,binance
2026-02-16 08:48:00+00:00,BTC-USD,1m,68756.7,68763.63,68741.41,68763.63,6.07022,binance
2026-02-16 08:49:00+00:00,BTC-USD,1m,68763.62,68763.63,68733.63,68733.91,8.67976,binance
2026-02-16 08:50:00+00:00,BTC-USD,1m,68733.9,68733.9,68683.26,68683.27,3.77222,binance
2026-02-16 08:51:00+00:00,BTC-USD,1m,68683.27,68706.72,68681.49,68706.71,2.48882,binance
2026-02-16 08:52:00+00:00,BTC-USD,1m,68706.72,68743.49,68706.72,68743.48,3.82369,binance
2026-02-16 08:53:00+00:00,BTC-USD,1m,68743.49,68749.38,68727.2,68727.2,2.22271,binance
2026-02-16 08:54:00+00:00,BTC-USD,1m,68727.21,68753.61,68727.2,68751.59,2.57072,binance
2026-02-16 08:55:00+00:00,BTC-USD,1m,68751.59,68798.7,68751.58,68775.24,16.56877,binance
2026-02-16 08:56:00+00:00,BTC-USD,1m,68775.24,68778.53,68756.74,68760.75,3.21173,binance
2026-02-16 08:57:00+00:00,BTC-USD,1m,68760.75,68760.76,68742.65,68745.99,6.11342,binance
2026-02-16 08:58:00+00:00,BTC-USD,1m,68746.0,68788.43,68745.99,68771.15,11.53549,binance
2026-02-16 08:59:00+00:00,BTC-USD,1m,68771.15,68771.15,68762.85,68762.85,2.2242,binance
2026-02-16 09:00:00+00:00,BTC-USD,1m,68762.86,68777.9,68748.02,68767.2,8.14894,binance
2026-02-16 09:01:00+00:00,BTC-USD,1m,68767.19,68767.2,68753.83,68763.82,4.43117,binance
2026-02-16 09:02:00+00:00,BTC-USD,1m,68763.82,68870.0,68763.81,68855.3,14.06631,binance
2026-02-16 09:03:00+00:00,BTC-USD,1m,68855.29,68870.0,68843.51,68845.53,7.91788,binance
2026-02-16 09:04:00+00:00,BTC-USD,1m,68845.52,68959.97,68845.52,68957.04,16.76988,binance
2026-02-16 09:05:00+00:00,BTC-USD,1m,68957.03,68957.63,68914.55,68916.47,7.60133,binance
2026-02-16 09:06:00+00:00,BTC-USD,1m,68916.48,68930.64,68914.9,68926.01,4.82267,binance
2026-02-16 09:07:00+00:00,BTC-USD,1m,68926.01,68950.91,68817.53,68830.76,13.86438,binance
2026-02-16 09:08:00+00:00,BTC-USD,1m,68830.76,68874.0,68812.29,68873.03,24.17543,binance
2026-02-16 09:09:00+00:00,BTC-USD,1m,68873.02,68873.03,68857.98,68859.03,4.4884,binance
2026-02-16 09:10:00+00:00,BTC-USD,1m,68859.02,68873.03,68859.02,68862.81,4.84232,binance
2026-02-16 09:11:00+00:00,BTC-USD,1m,68862.81,68865.62,68841.02,68841.03,2.42727,binance
2026-02-16 09:12:00+00:00,BTC-USD,1m,68841.03,68903.4,68841.03,68886.17,8.37918,binance
2026-02-16 09:13:00+00:00,BTC-USD,1m,68886.16,68888.09,68867.26,68880.15,4.29609,binance
2026-02-16 09:14:00+00:00,BTC-USD,1m,68880.15,68887.05,68879.82,68886.01,4.30127,binance
2026-02-16 09:15:00+00:00,BTC-USD,1m,68886.01,68904.14,68865.68,68866.02,3.78372,binance
2026-02-16 09:16:00+00:00,BTC-USD,1m,68866.03,68866.03,68837.0,68856.76,5.79999,binance
2026-02-16 09:17:00+00:00,BTC-USD,1m,68856.76,68863.6,68847.18,68847.19,3.50395,binance
2026-02-16 09:18:00+00:00,BTC-USD,1m,68847.18,68847.19,68810.0,68810.0,9.07156,binance
2026-02-16 09:19:00+00:00,BTC-USD,1m,68810.0,68819.4,68803.35,68819.4,2.48315,binance
2026-02-16 09:20:00+00:00,BTC-USD,1m,68819.39,68840.68,68819.39,68829.05,6.75926,binance
2026-02-16 09:21:00+00:00,BTC-USD,1m,68829.05,68848.45,68829.05,68833.01,1.97414,binance
2026-02-16 09:22:00+00:00,BTC-USD,1m,68833.02,68838.12,68831.45,68837.05,3.90097,binance
2026-02-16 09:23:00+00:00,BTC-USD,1m,68837.06,68858.29,68832.32,68832.33,1.94007,binance
2026-02-16 09:24:00+00:00,BTC-USD,1m,68832.32,68846.31,68832.32,68839.34,1.36378,binance
2026-02-16 09:25:00+00:00,BTC-USD,1m,68839.34,68940.2,68839.34,68940.19,3.73223,binance
2026-02-16 09:26:00+00:00,BTC-USD,1m,68940.19,68940.2,68905.99,68916.12,4.35553,binance
2026-02-16 09:27:00+00:00,BTC-USD,1m,68916.12,68921.55,68906.99,68921.55,4.6796,binance
2026-02-16 09:28:00+00:00,BTC-USD,1m,68921.55,68937.85,68921.54,68934.49,4.54453,binance
2026-02-16 09:29:00+00:00,BTC-USD,1m,68934.5,68974.35,68916.79,68964.62,7.8123,binance
2026-02-16 09:30:00+00:00,BTC-USD,1m,68964.62,68964.62,68889.24,68915.75,11.43892,binance
2026-02-16 09:31:00+00:00,BTC-USD,1m,68915.75,68915.75,68876.27,68890.1,8.47427,binance
2026-02-16 09:32:00+00:00,BTC-USD,1m,68890.11,68924.0,68890.11,68923.99,2.85374,binance
2026-02-16 09:33:00+00:00,BTC-USD,1m,68923.99,68946.0,68915.85,68929.28,15.51115,binance
2026-02-16 09:34:00+00:00,BTC-USD,1m,68929.28,68999.99,68929.27,68974.83,10.53307,binance
2026-02-16 09:35:00+00:00,BTC-USD,1m,68974.84,69003.98,68974.83,68994.51,6.43736,binance
2026-02-16 09:36:00+00:00,BTC-USD,1m,68994.51,69023.62,68980.0,69022.24,8.13387,binance
2026-02-16 09:37:00+00:00,BTC-USD,1m,69022.25,69022.25,68998.68,69001.78,33.82508,binance
2026-02-16 09:38:00+00:00,BTC-USD,1m,69001.78,69022.39,69001.78,69022.38,4.51555,binance
2026-02-16 09:39:00+00:00,BTC-USD,1m,69022.38,69056.9,69022.38,69054.0,10.09134,binance
2026-02-16 09:40:00+00:00,BTC-USD,1m,69054.0,69060.77,69036.59,69036.59,9.62152,binance
2026-02-16 09:41:00+00:00,BTC-USD,1m,69036.6,69053.0,69016.63,69016.64,11.31457,binance
2026-02-16 09:42:00+00:00,BTC-USD,1m,69016.64,69016.64,69005.98,69007.31,4.70969,binance
2026-02-16 09:43:00+00:00,BTC-USD,1m,69007.31,69019.05,69001.79,69005.07,11.20609,binance
2026-02-16 09:44:00+00:00,BTC-USD,1m,69005.06,69029.55,69005.06,69029.54,7.86763,binance
2026-02-16 09:45:00+00:00,BTC-USD,1m,69029.54,69029.54,68989.74,68999.52,8.94858,binance
2026-02-16 09:46:00+00:00,BTC-USD,1m,68999.51,69041.76,68999.51,69032.87,8.4186,binance
2026-02-16 09:47:00+00:00,BTC-USD,1m,69032.86,69032.86,68941.47,68945.47,11.80385,binance
2026-02-16 09:48:00+00:00,BTC-USD,1m,68945.47,68961.86,68945.46,68958.69,4.91714,binance
2026-02-16 09:49:00+00:00,BTC-USD,1m,68958.68,68990.71,68958.68,68975.71,4.32848,binance
2026-02-16 09:50:00+00:00,BTC-USD,1m,68975.72,69000.0,68975.72,68995.19,3.15614,binance
2026-02-16 09:51:00+00:00,BTC-USD,1m,68995.2,69022.63,68995.18,69022.62,4.14181,binance
2026-02-16 09:52:00+00:00,BTC-USD,1m,69022.63,69046.03,69021.04,69021.69,7.76933,binance
2026-02-16 09:53:00+00:00,BTC-USD,1m,69021.69,69021.69,68987.85,68996.42,6.70458,binance
2026-02-16 09:54:00+00:00,BTC-USD,1m,68996.43,69005.85,68989.46,68998.0,5.01017,binance
2026-02-16 09:55:00+00:00,BTC-USD,1m,68998.01,68998.01,68995.77,68995.78,1.43729,binance
2026-02-16 09:56:00+00:00,BTC-USD,1m,68995.78,69029.01,68995.77,69007.24,10.12167,binance
2026-02-16 09:57:00+00:00,BTC-USD,1m,69007.24,69007.24,68979.37,68979.37,2.70383,binance
2026-02-16 09:58:00+00:00,BTC-USD,1m,68979.38,68997.41,68979.37,68997.41,15.76109,binance
2026-02-16 09:59:00+00:00,BTC-USD,1m,68997.4,68997.4,68992.71,68992.71,5.0911,binance
2026-02-16 10:00:00+00:00,BTC-USD,1m,68992.7,68992.71,68931.63,68963.98,8.1889,binance
2026-02-16 10:01:00+00:00,BTC-USD,1m,68963.97,68963.98,68940.09,68940.09,9.39612,binance
2026-02-16 10:02:00+00:00,BTC-USD,1m,68940.1,68940.1,68919.69,68928.3,6.61818,binance
2026-02-16 10:03:00+00:00,BTC-USD,1m,68928.3,68948.04,68919.69,68924.35,15.04642,binance
2026-02-16 10:04:00+00:00,BTC-USD,1m,68924.35,68924.36,68919.69,68919.94,2.51332,binance
2026-02-16 10:05:00+00:00,BTC-USD,1m,68919.94,68924.36,68919.69,68924.36,2.30233,binance
2026-02-16 10:06:00+00:00,BTC-USD,1m,68924.36,68924.36,68890.1,68905.62,17.18485,binance
2026-02-16 10:07:00+00:00,BTC-USD,1m,68905.61,68914.58,68885.44,68885.44,5.47028,binance
2026-02-16 10:08:00+00:00,BTC-USD,1m,68885.45,68914.58,68885.45,68914.57,3.70049,binance
2026-02-16 10:09:00+00:00,BTC-USD,1m,68914.58,68960.78,68914.57,68960.77,10.07169,binance
2026-02-16 10:10:00+00:00,BTC-USD,1m,68960.78,68960.78,68945.55,68945.56,2.6772,binance
2026-02-16 10:11:00+00:00,BTC-USD,1m,68945.56,68963.87,68940.1,68947.74,5.47,binance
2026-02-16 10:12:00+00:00,BTC-USD,1m,68947.74,68947.75,68930.31,68930.32,4.35544,binance
2026-02-16 10:13:00+00:00,BTC-USD,1m,68930.31,68938.0,68923.15,68938.0,3.26656,binance
2026-02-16 10:14:00+00:00,BTC-USD,1m,68937.99,68945.95,68937.99,68945.91,1.67293,binance
2026-02-16 10:15:00+00:00,BTC-USD,1m,68945.92,68945.92,68920.93,68920.94,2.83063,binance
2026-02-16 10:16:00+00:00,BTC-USD,1m,68920.93,68943.82,68920.93,68943.81,2.63414,binance
2026-02-16 10:17:00+00:00,BTC-USD,1m,68943.81,68943.82,68928.0,68938.01,3.28151,binance
2026-02-16 10:18:00+00:00,BTC-USD,1m,68938.0,68938.01,68894.1,68894.11,8.6271,binance
2026-02-16 10:19:00+00:00,BTC-USD,1m,68894.1,68912.0,68890.0,68907.43,7.26326,binance
2026-02-16 10:20:00+00:00,BTC-USD,1m,68907.43,68931.12,68907.42,68931.12,4.33809,binance
2026-02-16 10:21:00+00:00,BTC-USD,1m,68931.12,68931.12,68841.5,68841.5,7.85238,binance
2026-02-16 10:22:00+00:00,BTC-USD,1m,68841.5,68841.5,68757.98,68773.44,20.53864,binance
2026-02-16 10:23:00+00:00,BTC-USD,1m,68773.43,68791.12,68757.99,68766.51,27.0202,binance
2026-02-16 10:24:00+00:00,BTC-USD,1m,68766.5,68786.2,68766.5,68778.1,2.29155,binance
2026-02-16 10:25:00+00:00,BTC-USD,1m,68778.1,68778.11,68778.1,68778.11,1.2713,binance
2026-02-16 10:26:00+00:00,BTC-USD,1m,68778.1,68778.11,68690.85,68720.22,14.02445,binance
2026-02-16 10:27:00+00:00,BTC-USD,1m,68720.22,68755.05,68706.82,68749.16,6.01606,binance
2026-02-16 10:28:00+00:00,BTC-USD,1m,68749.15,68773.8,68744.08,68773.8,5.13273,binance
2026-02-16 10:29:00+00:00,BTC-USD,1m,68773.79,68797.4,68762.5,68797.39,5.75938,binance
2026-02-16 10:30:00+00:00,BTC-USD,1m,68797.39,68823.61,68785.44,68823.6,6.35526,binance
2026-02-16 10:31:00+00:00,BTC-USD,1m,68823.6,68851.73,68801.42,68818.16,6.18485,binance
2026-02-16 10:32:00+00:00,BTC-USD,1m,68818.16,68824.52,68773.81,68808.5,17.66645,binance
2026-02-16 10:33:00+00:00,BTC-USD,1m,68808.49,68844.69,68808.49,68837.01,2.66662,binance
2026-02-16 10:34:00+00:00,BTC-USD,1m,68837.01,68887.83,68837.01,68887.83,6.09976,binance
2026-02-16 10:35:00+00:00,BTC-USD,1m,68887.82,68887.83,68870.0,68874.2,2.34316,binance
2026-02-16 10:36:00+00:00,BTC-USD,1m,68874.2,68889.45,68874.19,68889.45,4.65043,binance
2026-02-16 10:37:00+00:00,BTC-USD,1m,68889.44,68933.59,68883.31,68933.58,3.35767,binance
2026-02-16 10:38:00+00:00,BTC-USD,1m,68933.58,68933.58,68909.14,68909.15,3.83761,binance
2026-02-16 10:39:00+00:00,BTC-USD,1m,68909.14,68909.15,68799.89,68799.89,4.43395,binance
2026-02-16 10:40:00+00:00,BTC-USD,1m,68799.89,68799.89,68747.0,68747.05,9.38986,binance
2026-02-16 10:41:00+00:00,BTC-USD,1m,68747.05,68766.01,68747.05,68762.86,2.99599,binance
2026-02-16 10:42:00+00:00,BTC-USD,1m,68762.86,68776.74,68762.86,68768.85,2.18216,binance
2026-02-16 10:43:00+00:00,BTC-USD,1m,68769.99,68793.89,68769.99,68793.89,1.99352,binance
2026-02-16 10:44:00+00:00,BTC-USD,1m,68793.89,68793.89,68785.31,68785.32,0.86923,binance
2026-02-16 10:45:00+00:00,BTC-USD,1m,68785.32,68811.92,68779.4,68793.18,9.33393,binance
2026-02-16 10:46:00+00:00,BTC-USD,1m,68793.19,68793.19,68765.47,68780.53,2.49791,binance
2026-02-16 10:47:00+00:00,BTC-USD,1m,68780.52,68804.0,68778.1,68803.99,1.50634,binance
2026-02-16 10:48:00+00:00,BTC-USD,1m,68803.99,68829.25,68798.67,68820.6,3.10972,binance
2026-02-16 10:49:00+00:00,BTC-USD,1m,68820.59,68834.0,68819.31,68819.31,2.89142,binance
2026-02-16 10:50:00+00:00,BTC-USD,1m,68819.32,68837.31,68810.23,68837.31,4.99761,binance
2026-02-16 10:51:00+00:00,BTC-USD,1m,68837.31,68840.0,68821.65,68827.5,2.91072,binance
2026-02-16 10:52:00+00:00,BTC-USD,1m,68827.49,68831.99,68805.38,68830.5,3.74707,binance
2026-02-16 10:53:00+00:00,BTC-USD,1m,68830.5,68830.5,68814.21,68821.93,3.8693,binance
2026-02-16 10:54:00+00:00,BTC-USD,1m,68821.94,68821.94,68814.21,68814.22,0.99844,binance
2026-02-16 10:55:00+00:00,BTC-USD,1m,68814.21,68823.99,68814.21,68814.21,3.85744,binance
2026-02-16 10:56:00+00:00,BTC-USD,1m,68814.21,68823.65,68814.21,68814.21,1.95599,binance
2026-02-16 10:57:00+00:00,BTC-USD,1m,68814.22,68814.22,68800.66,68804.01,20.89418,binance
2026-02-16 10:58:00+00:00,BTC-USD,1m,68804.01,68812.22,68800.86,68812.22,2.60428,binance
2026-02-16 10:59:00+00:00,BTC-USD,1m,68812.21,68812.22,68798.21,68798.22,1.66674,binance
2026-02-16 11:00:00+00:00,BTC-USD,1m,68798.21,68798.22,68783.57,68788.0,6.0037,binance
2026-02-16 11:01:00+00:00,BTC-USD,1m,68788.01,68788.01,68775.26,68775.27,1.26231,binance
2026-02-16 11:02:00+00:00,BTC-USD,1m,68775.26,68791.84,68758.72,68768.22,8.39456,binance
2026-02-16 11:03:00+00:00,BTC-USD,1m,68768.23,68796.0,68768.22,68796.0,3.65727,binance
2026-02-16 11:04:00+00:00,BTC-USD,1m,68796.0,68816.17,68791.17,68816.16,9.3834,binance
2026-02-16 11:05:00+00:00,BTC-USD,1m,68816.16,68848.49,68816.16,68845.9,8.15866,binance
2026-02-16 11:06:00+00:00,BTC-USD,1m,68845.9,68845.9,68823.4,68837.01,2.29426,binance
2026-02-16 11:07:00+00:00,BTC-USD,1m,68837.0,68846.77,68827.5,68846.77,2.06918,binance
2026-02-16 11:08:00+00:00,BTC-USD,1m,68846.77,68846.77,68781.34,68781.34,5.86166,binance
2026-02-16 11:09:00+00:00,BTC-USD,1m,68781.34,68781.34,68672.31,68697.98,13.00238,binance
2026-02-16 11:10:00+00:00,BTC-USD,1m,68697.99,68705.86,68538.62,68554.07,24.27093,binance
2026-02-16 11:11:00+00:00,BTC-USD,1m,68554.07,68554.07,68500.88,68519.26,14.9724,binance
2026-02-16 11:12:00+00:00,BTC-USD,1m,68519.27,68526.82,68470.0,68498.7,18.32685,binance
2026-02-16 11:13:00+00:00,BTC-USD,1m,68498.7,68553.32,68492.09,68535.12,18.0533,binance
2026-02-16 11:14:00+00:00,BTC-USD,1m,68535.12,68565.0,68497.69,68515.88,6.27059,binance
2026-02-16 11:15:00+00:00,BTC-USD,1m,68515.88,68543.39,68476.69,68521.2,17.27211,binance
2026-02-16 11:16:00+00:00,BTC-USD,1m,68521.19,68531.27,68506.69,68507.17,2.68659,binance
2026-02-16 11:17:00+00:00,BTC-USD,1m,68507.17,68537.49,68477.13,68537.48,4.72645,binance
2026-02-16 11:18:00+00:00,BTC-USD,1m,68537.49,68570.43,68534.38,68562.18,14.62031,binance
2026-02-16 11:19:00+00:00,BTC-USD,1m,68562.18,68607.36,68562.18,68597.7,4.93163,binance
2026-02-16 11:20:00+00:00,BTC-USD,1m,68597.7,68597.7,68559.49,68559.49,3.45226,binance
2026-02-16 11:21:00+00:00,BTC-USD,1m,68559.5,68562.66,68412.3,68423.32,16.95376,binance
2026-02-16 11:22:00+00:00,BTC-USD,1m,68423.31,68423.35,68338.9,68352.58,18.24464,binance
2026-02-16 11:23:00+00:00,BTC-USD,1m,68352.58,68435.95,68352.57,68423.8,8.53958,binance
2026-02-16 11:24:00+00:00,BTC-USD,1m,68423.8,68445.71,68397.44,68420.35,14.5373,binance
2026-02-16 11:25:00+00:00,BTC-USD,1m,68420.36,68471.47,68420.35,68459.23,6.82882,binance
2026-02-16 11:26:00+00:00,BTC-USD,1m,68459.23,68514.4,68459.22,68495.68,6.63275,binance
2026-02-16 11:27:00+00:00,BTC-USD,1m,68495.67,68656.67,68495.67,68656.67,20.04311,binance
2026-02-16 11:28:00+00:00,BTC-USD,1m,68656.67,68686.3,68632.03,68636.33,10.21186,binance
2026-02-16 11:29:00+00:00,BTC-USD,1m,68636.33,68678.99,68636.33,68666.03,5.19128,binance
2026-02-16 11:30:00+00:00,BTC-USD,1m,68666.04,68700.0,68643.49,68694.57,5.11429,binance
2026-02-16 11:31:00+00:00,BTC-USD,1m,68694.57,68717.53,68682.3,68710.5,5.457,binance
2026-02-16 11:32:00+00:00,BTC-USD,1m,68710.49,68710.5,68647.76,68659.92,5.89069,binance
2026-02-16 11:33:00+00:00,BTC-USD,1m,68659.93,68659.93,68643.04,68657.83,1.89484,binance
2026-02-16 11:34:00+00:00,BTC-USD,1m,68657.82,68688.0,68644.58,68688.0,6.87407,binance
2026-02-16 11:35:00+00:00,BTC-USD,1m,68687.99,68687.99,68648.85,68648.86,1.36118,binance
2026-02-16 11:36:00+00:00,BTC-USD,1m,68648.85,68662.56,68629.08,68635.15,4.98683,binance
2026-02-16 11:37:00+00:00,BTC-USD,1m,68635.15,68648.23,68630.8,68648.22,2.72786,binance
